TripID,Date,From_Station,To_Station,Distance_km,Fare,Cost_per_passenger,Passengers,Ticket_Type,Remarks,Profit_per_passenger,Profit
115721,2022-05-22,Noida City Centre,Barakhamba Road,5.2,142.76,7.44,11.0,Smart Card,off-peak,135.32,1488.52
36133,2022-12-02,Mandi House,Pragati Maidan,14.47,192.9,58.66,20.0,Tourist Card,off-peak,134.24,2684.8
91829,2023-01-18,Pragati Maidan,Noida City Centre,4.94,117.25,65.42,17.0,Single,peak,51.83,881.11
535,2024-04-22,Chandni Chowk,Kirti Nagar,8.78,81.07,87.57,15.0,Single,weekend,-6.5,-97.5
143738,2024-08-21,Chandni Chowk,Dilshad Garden,32.57,39.97,60.62,24.0,Return,peak,-20.65,-495.59999999999997
49295,2024-03-10,Pragati Maidan,Rajouri Garden,5.89,41.5,99.87,25.0,Smart Card,maintenance,-58.370000000000005,-1459.25
109637,2023-11-17,Barakhamba Road,Rajouri Garden,8.39,84.48,19.41,13.0,Smart Card,peak,65.07000000000001,845.9100000000001
57787,2022-01-10,Inderlok,Netaji Subhash Place,0.69,131.78,57.79,21.0,Return,weekend,73.99000000000001,1553.7900000000002
60039,2024-12-16,Model Town,Inderlok,0.92,67.16,74.85,25.0,Single,peak,-7.689999999999998,-192.24999999999994
17200,2024-05-15,Janakpuri West,Kashmere Gate,0.54,99.46,14.69,14.0,Return,weekend,84.77,1186.78
113205,2023-11-10,Chandni Chowk,Kalkaji Mandir,7.9,192.85,112.09,20.0,Single,maintenance,80.75999999999999,1615.1999999999998
89243,2022-07-03,Pragati Maidan,Rajouri Garden,9.88,86.33,57.99,25.0,Smart Card,off-peak,28.339999999999996,708.4999999999999
100436,2022-08-21,Netaji Subhash Place,Janakpuri West,1.31,90.23,109.06,22.0,Return,weekend,-18.83,-414.26
70112,2022-02-22,Noida City Centre,Pragati Maidan,5.6,151.31,73.59,30.0,Smart Card,festival,77.72,2331.6
106472,2023-08-31,Kirti Nagar,Dilshad Garden,1.19,51.02,16.03,17.0,Tourist Card,festival,34.99,594.83
85043,2022-04-03,Model Town,Inderlok,1.48,129.89,97.73,17.0,Tourist Card,off-peak,32.15999999999998,546.7199999999997
81269,2023-04-17,Kirti Nagar,Jasola Vihar,6.05,83.76,10.88,24.0,Tourist Card,weekend,72.88000000000001,1749.1200000000003
95966,2024-12-16,Punjabi Bagh,Rajiv Chowk,4.09,178.29,93.73,27.0,Single,weekend,84.55999999999999,2283.12
45179,2024-01-24,Central Secretariat,Netaji Subhash Place,1.1,81.77,13.42,22.0,Tourist Card,off-peak,68.35,1503.6999999999998
20660,2022-07-04,Kashmere Gate,Barakhamba Road,9.77,158.17,61.84,21.0,Return,,96.32999999999998,2022.9299999999996
98828,2023-02-24,Kashmere Gate,Kirti Nagar,1.78,24.3,109.79,26.0,Single,festival,-85.49000000000001,-2222.7400000000002
3090,2022-10-05,Laxmi Nagar,Hauz Khas,4.16,87.03,61.98,15.0,Tourist Card,festival,25.050000000000004,375.75000000000006
44388,2023-11-27,Shivaji Park,Punjabi Bagh,6.73,52.76,64.7,20.0,Return,maintenance,-11.940000000000005,-238.8000000000001
1997,2024-11-13,Mandi House,Netaji Subhash Place,2.7,40.87,17.77,14.0,Smart Card,weekend,23.099999999999998,323.4
87174,2022-08-16,Shivaji Park,Laxmi Nagar,2.63,21.76,98.27,14.0,Tourist Card,,-76.50999999999999,-1071.1399999999999
116221,2023-12-22,Kalkaji Mandir,Kalkaji Mandir,4.83,105.56,90.48,21.0,Smart Card,off-peak,15.079999999999998,316.67999999999995
77356,2024-02-18,Chandni Chowk,Kirti Nagar,3.63,169.88,38.17,29.0,Single,off-peak,131.70999999999998,3819.5899999999992
117410,2024-01-31,Pragati Maidan,Rajouri Garden,0.63,150.16,12.18,17.0,Return,weekend,137.98,2345.66
109907,2022-01-08,Central Secretariat,New Delhi,7.24,67.79,44.26,21.0,Tourist Card,off-peak,23.53000000000001,494.13000000000017
68368,2023-11-10,Barakhamba Road,Chandni Chowk,12.18,153.59,60.24,32.0,Tourist Card,maintenance,93.35,2987.2
73806,2022-06-03,Chandni Chowk,Netaji Subhash Place,5.83,16.36,23.45,20.0,Single,peak,-7.09,-141.8
32356,2023-10-10,Kirti Nagar,Punjabi Bagh,4.57,80.55,74.91,9.0,Tourist Card,weekend,5.640000000000001,50.760000000000005
91648,2024-04-29,Inderlok,Rajouri Garden,2.32,180.7,5.82,23.0,Return,peak,174.88,4022.24
138562,2022-08-29,Kirti Nagar,Jasola Vihar,1.87,118.29,118.62,23.0,Return,weekend,-0.3299999999999983,-7.589999999999961
136067,2022-08-12,Kirti Nagar,AIIMS,0.89,39.76,56.26,26.0,Smart Card,maintenance,-16.5,-429.0
120507,2024-02-12,Jasola Vihar,Rajouri Garden,3.38,149.6,9.52,28.0,Tourist Card,festival,140.07999999999998,3922.24
132372,2022-05-02,Pragati Maidan,Kashmere Gate,7.56,55.68,105.86,20.0,Smart Card,weekend,-50.18,-1003.6
31316,2024-03-15,Pragati Maidan,Punjabi Bagh,3.64,90.12,98.6,26.0,Single,maintenance,-8.47999999999999,-220.47999999999973
39042,2024-11-12,Old Delhi,Model Town,2.43,191.15,22.05,18.0,Smart Card,festival,169.1,3043.7999999999997
5500,2023-11-23,Shivaji Park,Noida City Centre,4.2,129.22,70.08,20.0,Tourist Card,maintenance,59.14,1182.8
6448,2023-06-15,Netaji Subhash Place,Model Town,21.15,12.29,84.47,20.0,Single,weekend,-72.18,-1443.6000000000001
83522,2022-06-30,Mandi House,Central Secretariat,2.67,165.76,51.34,16.0,Single,festival,114.41999999999999,1830.7199999999998
42920,2022-01-06,Chandni Chowk,New Delhi,14.53,121.12,84.92,13.0,Return,,36.2,470.6
119780,2022-10-24,Pragati Maidan,Netaji Subhash Place,0.97,36.5,55.5,21.0,Smart Card,off-peak,-19.0,-399.0
43618,2023-01-14,Jasola Vihar,Chandni Chowk,7.47,27.02,73.43,18.0,Single,festival,-46.41000000000001,-835.3800000000002
35710,2022-09-19,Kalkaji Mandir,Shivaji Park,14.39,27.64,46.04,10.0,Tourist Card,peak,-18.4,-184.0
20046,2024-07-28,Barakhamba Road,Chandni Chowk,1.96,73.43,57.18,24.0,Smart Card,off-peak,16.250000000000007,390.00000000000017
15117,2024-01-05,Inderlok,Kalkaji Mandir,10.96,24.72,45.78,20.0,Tourist Card,,-21.060000000000002,-421.20000000000005
107052,2023-09-21,Laxmi Nagar,Pragati Maidan,0.86,194.49,64.92,13.0,Tourist Card,maintenance,129.57,1684.4099999999999
21210,2022-01-31,Mandi House,Noida City Centre,4.28,74.47,79.39,13.0,Tourist Card,off-peak,-4.920000000000002,-63.96000000000002
25740,2024-07-22,Dilshad Garden,Old Delhi,0.56,73.58,82.84,26.0,Single,,-9.260000000000005,-240.76000000000013
11550,2024-11-09,Mandi House,Kalkaji Mandir,12.2,19.04,23.93,16.0,Single,,-4.890000000000001,-78.24000000000001
110490,2023-05-17,Rajiv Chowk,Rajouri Garden,11.18,137.69,56.32,13.0,Tourist Card,off-peak,81.37,1057.81
120383,2022-08-11,Barakhamba Road,Model Town,4.63,132.26,96.3,29.0,Single,,35.959999999999994,1042.84
52345,2022-09-19,Kashmere Gate,Mandi House,1.87,56.35,77.74,23.0,Return,peak,-21.389999999999993,-491.96999999999986
53786,2022-02-02,Mandi House,Laxmi Nagar,9.67,194.61,9.43,24.0,Smart Card,off-peak,185.18,4444.32
40097,2023-02-19,Central Secretariat,Janakpuri West,2.94,196.26,22.28,25.0,Return,off-peak,173.98,4349.5
102490,2022-02-12,Jasola Vihar,AIIMS,14.41,125.88,33.6,19.0,Single,peak,92.28,1753.32
42318,2023-02-07,Noida City Centre,Janakpuri West,1.21,44.27,5.22,18.0,Return,weekend,39.050000000000004,702.9000000000001
93255,2024-01-16,Janakpuri West,Mandi House,4.36,90.57,85.56,18.0,Tourist Card,,5.009999999999991,90.17999999999984
79184,2022-09-24,Mandi House,Kirti Nagar,5.23,99.05,82.25,20.0,Smart Card,maintenance,16.799999999999997,335.99999999999994
37012,2023-01-12,Inderlok,New Delhi,2.1,26.81,100.38,17.0,Tourist Card,,-73.57,-1250.6899999999998
11398,2024-01-24,Punjabi Bagh,Dilshad Garden,14.82,133.39,119.23,23.0,Return,peak,14.159999999999982,325.6799999999996
135655,2024-06-19,Kashmere Gate,Barakhamba Road,4.92,114.38,6.03,24.0,Return,off-peak,108.35,2600.3999999999996
3229,2022-04-26,Kalkaji Mandir,Punjabi Bagh,1.12,64.45,19.38,24.0,Smart Card,off-peak,45.07000000000001,1081.6800000000003
141754,2024-12-27,Shivaji Park,Jasola Vihar,1.31,55.74,45.73,16.0,Smart Card,weekend,10.010000000000005,160.16000000000008
65680,2023-03-04,Hauz Khas,Kirti Nagar,6.9,119.13,94.0,21.0,Tourist Card,maintenance,25.129999999999995,527.7299999999999
29814,2024-03-31,Shivaji Park,Janakpuri West,8.71,57.45,107.82,16.0,Single,maintenance,-50.36999999999999,-805.9199999999998
89354,2022-11-21,Inderlok,Rajiv Chowk,2.26,145.0,52.52,20.0,Return,peak,92.47999999999999,1849.6
15897,2024-01-15,Kashmere Gate,Rajouri Garden,3.18,181.23,8.11,21.0,Smart Card,,173.12,3635.52
140417,2022-07-05,Shivaji Park,Janakpuri West,2.64,64.96,67.34,18.0,Tourist Card,off-peak,-2.3800000000000097,-42.840000000000174
56118,2022-04-10,Punjabi Bagh,Model Town,4.28,167.67,95.24,22.0,Smart Card,off-peak,72.42999999999999,1593.4599999999998
33981,2024-11-15,Netaji Subhash Place,Punjabi Bagh,1.16,182.01,9.83,28.0,Single,festival,172.17999999999998,4821.039999999999
20086,2023-07-29,Rajouri Garden,AIIMS,2.23,148.04,77.42,23.0,Single,maintenance,70.61999999999999,1624.2599999999998
57205,2024-06-05,Central Secretariat,Pragati Maidan,14.86,37.9,9.79,21.0,Return,maintenance,28.11,590.31
105316,2022-07-07,Rajouri Garden,Dilshad Garden,6.31,131.72,83.83,15.0,Tourist Card,peak,47.89,718.35
94775,2024-09-10,Kashmere Gate,Dilshad Garden,3.12,95.1,30.67,24.0,Return,off-peak,64.42999999999999,1546.3199999999997
57987,2024-09-25,Shivaji Park,Janakpuri West,5.02,89.33,91.87,24.0,Return,,-2.5400000000000063,-60.96000000000015
47692,2024-04-18,Punjabi Bagh,Inderlok,2.32,158.13,62.61,18.0,Tourist Card,off-peak,95.52,1719.36
122785,2022-09-25,Inderlok,Old Delhi,7.12,165.62,65.48,27.0,Single,festival,100.14,2703.78
131859,2024-05-10,New Delhi,Pragati Maidan,11.57,10.9,93.14,23.0,Single,,-82.24,-1891.52
11050,2022-07-02,New Delhi,Pragati Maidan,8.97,107.19,8.18,25.0,Smart Card,,99.00999999999999,2475.25
113090,2023-02-19,New Delhi,Jasola Vihar,1.14,142.99,16.71,14.0,Single,off-peak,126.28,1767.92
126083,2023-06-29,Old Delhi,Chandni Chowk,23.89,176.02,61.12,27.0,Return,weekend,114.9,3102.3
121170,2022-12-26,Hauz Khas,Janakpuri West,9.09,195.93,75.49,13.0,Smart Card,,120.44000000000001,1565.7200000000003
12380,2024-09-13,Central Secretariat,Dilshad Garden,1.29,169.94,66.74,24.0,Single,peak,103.2,2476.8
138926,2022-06-13,Chandni Chowk,Kirti Nagar,8.92,20.56,86.87,21.0,Return,off-peak,-66.31,-1392.51
131226,2022-05-05,Aiims,Pragati Maidan,1.88,130.88,54.57,16.0,Tourist Card,festival,76.31,1220.96
146558,2024-04-28,Kashmere Gate,Mandi House,5.48,160.31,34.23,18.0,Tourist Card,off-peak,126.08000000000001,2269.44
13017,2024-07-16,Laxmi Nagar,AIIMS,1.47,109.79,73.43,27.0,Smart Card,weekend,36.36,981.72
80410,2022-05-09,Model Town,Mandi House,11.04,67.8,37.66,16.0,Single,festival,30.14,482.24
79796,2022-01-23,Hauz Khas,Inderlok,1.47,115.77,113.14,25.0,Tourist Card,weekend,2.6299999999999955,65.74999999999989
52058,2022-07-31,Inderlok,Pragati Maidan,1.13,45.71,27.93,22.0,Smart Card,festival,17.78,391.16
37395,2024-06-22,Aiims,Rajiv Chowk,1.69,114.78,18.41,23.0,Return,maintenance,96.37,2216.51
26871,2023-03-03,Model Town,Pragati Maidan,7.61,173.64,49.03,14.0,Return,festival,124.60999999999999,1744.5399999999997
113628,2022-04-26,Pragati Maidan,Dilshad Garden,2.69,75.54,9.41,23.0,Single,maintenance,66.13000000000001,1520.9900000000002
40719,2023-07-06,Shivaji Park,Hauz Khas,17.13,199.84,116.13,18.0,Tourist Card,,83.71000000000001,1506.7800000000002
77005,2023-03-19,Central Secretariat,Punjabi Bagh,3.39,158.18,55.62,16.0,Return,maintenance,102.56,1640.96
32364,2022-10-10,Pragati Maidan,Kirti Nagar,1.28,136.92,71.92,21.0,Smart Card,peak,64.99999999999999,1364.9999999999998
73592,2023-04-22,Old Delhi,Inderlok,3.12,175.82,91.65,20.0,Tourist Card,weekend,84.16999999999999,1683.3999999999996
54676,2024-05-21,Janakpuri West,Central Secretariat,0.97,97.34,77.72,21.0,Single,,19.620000000000005,412.0200000000001
74463,2022-05-07,Kalkaji Mandir,AIIMS,16.01,52.57,116.13,21.0,Smart Card,,-63.559999999999995,-1334.76
51273,2024-12-10,Mandi House,Rajouri Garden,2.0,70.04,87.08,25.0,Single,peak,-17.039999999999992,-425.9999999999998
132625,2022-05-07,Kashmere Gate,Barakhamba Road,0.76,80.35,107.37,25.0,Tourist Card,maintenance,-27.02000000000001,-675.5000000000002
78930,2023-01-03,Mandi House,Kalkaji Mandir,0.62,176.48,82.17,20.0,Single,,94.30999999999999,1886.1999999999998
33325,2023-07-16,Pragati Maidan,Old Delhi,1.81,84.25,39.29,24.0,Smart Card,festival,44.96,1079.04
44756,2023-11-02,Kashmere Gate,Janakpuri West,1.19,11.22,108.36,28.0,Single,weekend,-97.14,-2719.92
131568,2022-11-01,Jasola Vihar,Mandi House,2.58,147.76,6.89,22.0,Return,off-peak,140.87,3099.1400000000003
100626,2023-01-19,Laxmi Nagar,Hauz Khas,3.42,188.36,103.35,25.0,Smart Card,peak,85.01000000000002,2125.2500000000005
115601,2022-03-31,Kirti Nagar,Mandi House,8.29,88.45,105.43,22.0,Return,maintenance,-16.980000000000004,-373.56000000000006
57197,2022-05-24,Barakhamba Road,Pragati Maidan,5.19,171.4,98.43,20.0,Single,maintenance,72.97,1459.4
90698,2022-09-27,Hauz Khas,Punjabi Bagh,1.05,33.34,40.25,21.0,Tourist Card,,-6.909999999999997,-145.10999999999993
149418,2022-02-22,Central Secretariat,AIIMS,9.83,131.72,15.73,23.0,Single,off-peak,115.99,2667.77
147210,2023-03-05,Dilshad Garden,Mandi House,1.27,158.27,18.91,23.0,Single,off-peak,139.36,3205.28
91230,2024-12-30,New Delhi,Laxmi Nagar,6.1,121.2,66.8,21.0,Single,maintenance,54.400000000000006,1142.4
51568,2024-05-04,Hauz Khas,Inderlok,3.19,165.48,66.05,16.0,Return,festival,99.42999999999999,1590.8799999999999
53365,2024-12-30,Jasola Vihar,Janakpuri West,5.63,188.23,5.73,19.0,Smart Card,peak,182.5,3467.5
19268,2024-04-03,Aiims,Model Town,7.06,57.25,55.09,21.0,Smart Card,,2.1599999999999966,45.35999999999993
3721,2023-01-12,Aiims,Barakhamba Road,8.14,179.37,41.76,24.0,Return,festival,137.61,3302.6400000000003
39896,2024-03-11,Kirti Nagar,New Delhi,4.92,83.07,13.22,25.0,Smart Card,maintenance,69.85,1746.2499999999998
75070,2022-08-13,New Delhi,Chandni Chowk,10.52,11.63,97.09,20.0,Tourist Card,off-peak,-85.46000000000001,-1709.2000000000003
26620,2023-09-24,Kashmere Gate,Noida City Centre,2.47,86.21,59.48,21.0,Smart Card,festival,26.729999999999997,561.3299999999999
19586,2024-03-16,Old Delhi,Central Secretariat,2.38,186.58,79.11,24.0,Single,festival,107.47000000000001,2579.28
135896,2022-09-09,Jasola Vihar,AIIMS,7.36,77.83,8.29,24.0,Tourist Card,maintenance,69.53999999999999,1668.9599999999998
119393,2024-09-21,New Delhi,Kirti Nagar,12.46,75.99,18.94,14.0,Smart Card,,57.05,798.6999999999999
15480,2022-07-20,Old Delhi,Central Secretariat,2.22,24.07,10.06,22.0,Smart Card,off-peak,14.01,308.21999999999997
110958,2023-07-10,Aiims,Pragati Maidan,3.61,112.08,79.54,22.0,Tourist Card,,32.53999999999999,715.8799999999999
32168,2024-04-10,Jasola Vihar,Rajouri Garden,2.38,73.9,97.33,22.0,Tourist Card,weekend,-23.429999999999993,-515.4599999999998
82264,2022-10-03,Chandni Chowk,Kashmere Gate,5.28,60.89,9.62,21.0,Tourist Card,weekend,51.27,1076.67
61869,2022-04-21,New Delhi,Barakhamba Road,4.12,158.27,53.51,20.0,Tourist Card,off-peak,104.76000000000002,2095.2000000000003
4137,2024-03-09,Kalkaji Mandir,Old Delhi,3.85,164.25,26.9,24.0,Single,,137.35,3296.3999999999996
117926,2023-06-21,Mandi House,Laxmi Nagar,6.56,157.45,118.99,16.0,Smart Card,weekend,38.459999999999994,615.3599999999999
86443,2024-04-11,Kalkaji Mandir,Rajiv Chowk,8.27,51.42,46.8,15.0,Smart Card,off-peak,4.6200000000000045,69.30000000000007
45157,2023-11-10,Noida City Centre,Dilshad Garden,1.82,88.96,66.13,15.0,Tourist Card,off-peak,22.83,342.45
27161,2023-03-09,Shivaji Park,Kalkaji Mandir,1.3,162.96,29.73,14.0,Tourist Card,peak,133.23000000000002,1865.2200000000003
67658,2022-01-27,Model Town,Dilshad Garden,8.89,115.66,31.89,18.0,Smart Card,maintenance,83.77,1507.86
72395,2023-06-10,Jasola Vihar,Rajiv Chowk,2.94,195.61,28.69,29.0,Tourist Card,festival,166.92000000000002,4840.68
993,2022-10-25,Barakhamba Road,Hauz Khas,0.63,56.45,78.25,17.0,Single,maintenance,-21.799999999999997,-370.59999999999997
48640,2024-05-16,Hauz Khas,Central Secretariat,3.91,58.79,114.03,24.0,Smart Card,maintenance,-55.24,-1325.76
81686,2024-09-21,Jasola Vihar,Rajiv Chowk,0.8,111.63,117.81,18.0,Return,weekend,-6.180000000000007,-111.24000000000012
55740,2022-08-15,Janakpuri West,Rajouri Garden,5.92,113.53,34.94,12.0,Smart Card,peak,78.59,943.08
138455,2022-03-28,Hauz Khas,Model Town,1.04,22.0,31.03,18.0,Single,,-9.030000000000001,-162.54000000000002
149631,2024-11-21,Rajouri Garden,Central Secretariat,1.75,116.58,61.02,25.0,Smart Card,off-peak,55.559999999999995,1388.9999999999998
92173,2022-08-03,Rajiv Chowk,Hauz Khas,2.58,61.61,65.85,16.0,Tourist Card,off-peak,-4.239999999999995,-67.83999999999992
72903,2023-01-13,Aiims,Mandi House,10.51,172.85,66.31,22.0,Tourist Card,maintenance,106.53999999999999,2343.8799999999997
88178,2023-12-12,Janakpuri West,Shivaji Park,4.01,162.64,5.46,22.0,Return,maintenance,157.17999999999998,3457.9599999999996
82204,2023-10-04,Dilshad Garden,Punjabi Bagh,1.16,134.35,11.54,15.0,Return,,122.81,1842.15
98971,2022-07-04,Pragati Maidan,Shivaji Park,4.84,79.54,57.8,23.0,Tourist Card,maintenance,21.74000000000001,500.0200000000002
143934,2024-03-20,New Delhi,Punjabi Bagh,2.68,23.01,63.21,23.0,Single,,-40.2,-924.6
60943,2022-12-19,Kirti Nagar,Noida City Centre,7.43,57.36,22.59,24.0,Single,festival,34.769999999999996,834.4799999999999
88096,2022-06-11,Punjabi Bagh,Mandi House,0.55,158.14,78.89,19.0,Single,festival,79.24999999999999,1505.7499999999998
107216,2023-03-23,Aiims,Rajiv Chowk,3.3,102.92,9.56,23.0,Single,festival,93.36,2147.28
14131,2022-02-01,Rajiv Chowk,Janakpuri West,2.44,61.94,99.86,13.0,Single,,-37.92,-492.96000000000004
136874,2022-11-24,Noida City Centre,Laxmi Nagar,6.11,108.64,98.71,16.0,Single,,9.930000000000007,158.8800000000001
130675,2024-01-29,Mandi House,Pragati Maidan,12.53,154.03,88.04,16.0,Return,peak,65.99,1055.84
141386,2022-10-10,Punjabi Bagh,Rajouri Garden,5.03,128.48,53.83,16.0,Tourist Card,festival,74.64999999999999,1194.3999999999999
142433,2024-07-08,Jasola Vihar,Rajiv Chowk,2.4,107.19,48.83,20.0,Return,,58.36,1167.2
23761,2022-09-16,Dilshad Garden,Rajiv Chowk,3.36,189.97,103.45,18.0,Tourist Card,off-peak,86.52,1557.36
72636,2022-06-14,Barakhamba Road,Mandi House,13.61,58.64,6.73,12.0,Return,peak,51.91,622.92
123550,2023-04-09,Inderlok,Kalkaji Mandir,1.27,48.28,48.41,19.0,Tourist Card,off-peak,-0.12999999999999545,-2.4699999999999136
135394,2024-06-21,Central Secretariat,Kirti Nagar,8.05,24.48,87.96,27.0,Single,maintenance,-63.47999999999999,-1713.9599999999998
35399,2023-04-02,Hauz Khas,Dilshad Garden,1.79,59.98,33.89,12.0,Tourist Card,peak,26.089999999999996,313.0799999999999
117770,2023-06-26,Shivaji Park,Rajouri Garden,6.3,145.04,25.86,20.0,Tourist Card,weekend,119.17999999999999,2383.6
3175,2022-03-19,Central Secretariat,Hauz Khas,2.34,181.47,49.44,24.0,Tourist Card,festival,132.03,3168.7200000000003
147906,2024-07-06,Pragati Maidan,Dilshad Garden,2.51,40.04,52.84,22.0,Return,maintenance,-12.800000000000004,-281.6000000000001
83124,2022-04-17,Laxmi Nagar,Model Town,1.47,56.97,13.21,23.0,Smart Card,peak,43.76,1006.4799999999999
48129,2024-10-29,Central Secretariat,Pragati Maidan,10.61,134.29,67.06,20.0,Tourist Card,festival,67.22999999999999,1344.6
49769,2022-02-08,Kalkaji Mandir,Inderlok,0.5,69.08,110.93,26.0,Smart Card,peak,-41.85000000000001,-1088.1000000000001
26503,2023-03-26,Noida City Centre,Pragati Maidan,1.24,135.22,30.71,13.0,Return,off-peak,104.50999999999999,1358.6299999999999
3115,2022-08-07,Shivaji Park,Rajiv Chowk,1.91,123.33,7.38,21.0,Tourist Card,weekend,115.95,2434.9500000000003
121119,2022-02-12,Pragati Maidan,Mandi House,2.95,130.45,11.52,24.0,Return,weekend,118.92999999999999,2854.3199999999997
26656,2022-07-05,Central Secretariat,Rajiv Chowk,8.12,110.35,51.57,15.0,Return,festival,58.779999999999994,881.6999999999999
56634,2022-08-20,Rajouri Garden,Dilshad Garden,5.18,86.4,45.28,14.0,Return,off-peak,41.120000000000005,575.6800000000001
76291,2022-04-13,Rajiv Chowk,Model Town,2.93,54.33,35.97,22.0,Single,off-peak,18.36,403.91999999999996
63657,2023-03-11,Central Secretariat,Rajiv Chowk,6.66,45.51,108.62,24.0,Return,maintenance,-63.11000000000001,-1514.64
112225,2023-02-28,Kashmere Gate,Mandi House,1.85,168.57,40.88,16.0,Tourist Card,off-peak,127.69,2043.04
107042,2024-11-24,Kalkaji Mandir,Rajiv Chowk,5.48,16.24,56.75,27.0,Return,,-40.510000000000005,-1093.7700000000002
100765,2023-07-11,Old Delhi,Noida City Centre,5.07,189.87,101.62,19.0,Smart Card,,88.25,1676.75
113219,2022-12-10,Rajouri Garden,Inderlok,4.97,160.76,71.4,12.0,Smart Card,peak,89.35999999999999,1072.3199999999997
110115,2024-12-22,Kalkaji Mandir,Netaji Subhash Place,6.67,128.73,97.62,15.0,Smart Card,maintenance,31.109999999999985,466.64999999999975
3226,2024-09-02,Mandi House,Netaji Subhash Place,1.21,156.71,43.33,20.0,Tourist Card,maintenance,113.38000000000001,2267.6000000000004
40861,2022-01-05,Chandni Chowk,Mandi House,7.26,20.25,103.77,21.0,Smart Card,,-83.52,-1753.9199999999998
116046,2024-01-11,Old Delhi,Model Town,2.06,158.47,18.3,9.0,Single,off-peak,140.17,1261.53
85712,2022-11-24,Old Delhi,Netaji Subhash Place,8.54,99.41,107.44,15.0,Tourist Card,peak,-8.030000000000001,-120.45000000000002
106103,2023-11-03,Jasola Vihar,Mandi House,0.78,82.01,6.36,13.0,Smart Card,off-peak,75.65,983.45
8998,2024-12-06,Hauz Khas,Mandi House,10.42,105.33,115.88,22.0,Smart Card,weekend,-10.549999999999997,-232.09999999999994
103248,2024-12-29,Kashmere Gate,Kashmere Gate,11.23,23.62,80.22,12.0,Tourist Card,peak,-56.599999999999994,-679.1999999999999
116279,2023-04-15,Chandni Chowk,Kashmere Gate,1.22,109.6,22.48,24.0,Tourist Card,off-peak,87.11999999999999,2090.8799999999997
113794,2024-04-23,Noida City Centre,New Delhi,6.36,16.52,64.92,24.0,Tourist Card,maintenance,-48.400000000000006,-1161.6000000000001
106301,2022-09-07,Kirti Nagar,New Delhi,2.93,89.07,113.2,13.0,Smart Card,maintenance,-24.13000000000001,-313.6900000000001
